,Buy and Hold,Strategy,Longs,Sells,Shorts,Covers,Stdev_Strategy,Stdev_Hold,Stock
321,133.98,-17.4,33,33,32,32,267.265595718525,1796.68400340847,AAPL_110-80
322,133.98,-12.18,43,43,43,43,163.4738037821946,1796.68400340847,AAPL_85-60
323,133.98,-9.0,22,22,23,23,142.64156500740242,1796.68400340847,AAPL_50-145
324,133.98,1.92,10,10,11,11,38.47163602819088,1796.68400340847,AAPL_115-295
325,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-115
326,133.98,-3.61,17,17,18,18,71.83741479900547,1796.68400340847,AAPL_100-180
327,133.98,-46.49,115,115,110,110,724.60424905858,1796.68400340847,AAPL_35-40
328,133.98,-6.59,13,13,14,14,94.76651403582242,1796.68400340847,AAPL_65-265
329,133.98,-6.76,13,13,14,14,123.25141362127596,1796.68400340847,AAPL_90-290
330,133.98,-3.35,19,19,20,20,64.24693512636405,1796.68400340847,AAPL_75-160
331,133.98,-4.42,32,32,32,32,127.87141763259262,1796.68400340847,AAPL_25-130
332,133.98,-16.59,49,49,49,49,269.9060018687263,1796.68400340847,AAPL_85-65
333,133.98,-10.47,35,35,33,33,216.1724886866149,1796.68400340847,AAPL_110-85
334,133.98,-24.86,77,77,72,72,343.1730825353161,1796.68400340847,AAPL_60-50
335,133.98,-9.97,22,22,23,23,174.746801605518,1796.68400340847,AAPL_50-150
336,133.98,-14.6,23,23,24,24,261.67175295000294,1796.68400340847,AAPL_15-230
337,133.98,-4.17,17,17,18,18,86.43722191075834,1796.68400340847,AAPL_40-245
338,133.98,-1.97,10,10,11,11,30.10004813790232,1796.68400340847,AAPL_115-300
339,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-120
340,133.98,-50.31,166,166,160,160,834.3457598496751,1796.68400340847,AAPL_10-20
341,133.98,-25.16,87,87,85,85,480.6733805591383,1796.68400340847,AAPL_35-45
342,133.98,-2.66,19,19,19,19,77.08666517668286,1796.68400340847,AAPL_75-165
343,133.98,-4.38,14,14,15,15,69.50787060060462,1796.68400340847,AAPL_65-270
344,133.98,-5.66,11,11,12,12,109.02782919040494,1796.68400340847,AAPL_90-295
345,133.98,-14.92,57,57,56,56,209.29947921363225,1796.68400340847,AAPL_85-70
346,133.98,-5.7,16,16,17,17,94.05818513640706,1796.68400340847,AAPL_100-185
347,133.98,-8.36,38,38,37,37,155.972009979495,1796.68400340847,AAPL_110-90
348,133.98,-7.53,22,22,23,23,108.3542946895048,1796.68400340847,AAPL_50-155
349,133.98,-7.95,29,29,30,30,156.2674093827938,1796.68400340847,AAPL_25-135
350,133.98,-27.25,87,87,85,85,385.9526177488577,1796.68400340847,AAPL_60-55
351,133.98,-11.55,22,22,23,23,257.2406180093595,1796.68400340847,AAPL_15-235
352,133.98,-3.64,17,17,18,18,76.33129681302104,1796.68400340847,AAPL_40-250
353,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-125
354,133.98,-38.01,136,136,133,133,576.2969201221799,1796.68400340847,AAPL_10-25
355,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_120-0
356,133.98,-27.89,69,69,69,69,418.05673312302815,1796.68400340847,AAPL_35-50
357,133.98,0.4,17,17,18,18,33.47666926178263,1796.68400340847,AAPL_75-170
358,133.98,-3.22,14,14,15,15,53.41244419223535,1796.68400340847,AAPL_65-275
359,133.98,-4.76,10,10,11,11,87.93838139574784,1796.68400340847,AAPL_90-300
360,133.98,-10.24,29,29,30,30,179.3932578281563,1796.68400340847,AAPL_25-140
361,133.98,-9.4,16,16,17,17,161.06371384609648,1796.68400340847,AAPL_100-190
362,133.98,-17.06,64,64,63,63,218.6135684037133,1796.68400340847,AAPL_85-75
363,133.98,-7.64,25,25,25,25,183.8782932664107,1796.68400340847,AAPL_15-240
364,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_60-60
365,133.98,-9.26,20,20,21,21,143.01409254588148,1796.68400340847,AAPL_50-160
366,133.98,-2.55,18,18,19,19,115.24450290765958,1796.68400340847,AAPL_40-255
367,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-130
368,133.98,-33.4,117,117,115,115,500.4706909013379,1796.68400340847,AAPL_10-30
369,133.98,-25.27,61,61,58,58,386.7046022333142,1796.68400340847,AAPL_120-5
370,133.98,-18.99,60,60,59,59,284.9588146575577,1796.68400340847,AAPL_35-55
371,133.98,-10.99,43,43,42,42,179.98177566207352,1796.68400340847,AAPL_110-95
372,133.98,-6.0,18,18,19,19,93.67157007721826,1796.68400340847,AAPL_75-175
373,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_95-0
374,133.98,-5.09,13,13,14,14,70.5305552521279,1796.68400340847,AAPL_65-280
375,133.98,-13.0,29,29,28,28,206.78164722303572,1796.68400340847,AAPL_25-145
376,133.98,-7.66,16,16,17,17,137.19948096168105,1796.68400340847,AAPL_100-195
377,133.98,-8.82,23,23,24,24,182.3037236034658,1796.68400340847,AAPL_15-245
378,133.98,-26.11,74,74,71,71,394.7223219291644,1796.68400340847,AAPL_85-80
379,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-135
380,133.98,-35.96,80,80,79,79,479.8652351335924,1796.68400340847,AAPL_60-65
381,133.98,-10.36,21,21,21,21,165.66096631553722,1796.68400340847,AAPL_50-165
382,133.98,-10.37,17,17,18,18,169.0888509858898,1796.68400340847,AAPL_40-260
383,133.98,-21.37,46,46,45,45,353.49062158668715,1796.68400340847,AAPL_120-10
384,133.98,-24.31,53,53,53,53,409.8676117904649,1796.68400340847,AAPL_35-60
385,133.98,-39.36,105,105,103,103,612.8716353320793,1796.68400340847,AAPL_10-35
386,133.98,-19.22,53,53,51,51,296.6932759832517,1796.68400340847,AAPL_110-100
387,133.98,-3.55,13,13,14,14,56.39199979814152,1796.68400340847,AAPL_65-285
388,133.98,-32.26,75,75,70,70,480.7578317713979,1796.68400340847,AAPL_95-5
389,133.98,-1.32,18,18,19,19,58.89748341943624,1796.68400340847,AAPL_75-180
390,133.98,-6.6,14,14,15,15,117.6345021880066,1796.68400340847,AAPL_100-200
391,133.98,-15.88,28,28,29,29,249.5302634316682,1796.68400340847,AAPL_25-150
392,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_85-85
393,133.98,-7.94,20,20,21,21,140.49165814171647,1796.68400340847,AAPL_50-170
394,133.98,-6.47,17,17,18,18,107.4056753782881,1796.68400340847,AAPL_40-265
395,133.98,-26.69,66,66,65,65,432.632102422605,1796.68400340847,AAPL_60-70
396,133.98,-11.03,38,38,38,38,151.93870221936015,1796.68400340847,AAPL_120-15
397,133.98,-14.34,24,24,24,24,258.55014532509193,1796.68400340847,AAPL_15-250
398,133.98,-22.65,64,64,60,60,365.1971135653802,1796.68400340847,AAPL_110-105
399,133.98,-11.88,51,51,51,51,128.0026080275619,1796.68400340847,AAPL_35-65
400,133.98,-7.18,13,13,14,14,117.81093150276286,1796.68400340847,AAPL_65-290
401,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-140
402,133.98,-26.55,85,85,83,83,415.39599307985975,1796.68400340847,AAPL_10-40
403,133.98,-3.63,17,17,18,18,60.09146245625437,1796.68400340847,AAPL_75-185
404,133.98,-23.99,58,58,55,55,339.5453564533248,1796.68400340847,AAPL_95-10
405,133.98,-5.38,14,14,15,15,80.25242137318224,1796.68400340847,AAPL_100-205
406,133.98,-27.66,77,77,73,73,454.0371084135365,1796.68400340847,AAPL_85-90
407,133.98,-9.59,25,25,26,26,145.03455121964785,1796.68400340847,AAPL_25-155
408,133.98,-6.79,19,19,20,20,119.62017897792116,1796.68400340847,AAPL_50-175
409,133.98,-10.91,33,33,33,33,173.05694203090476,1796.68400340847,AAPL_120-20
410,133.98,-22.83,60,60,60,60,337.4887775086148,1796.68400340847,AAPL_60-75
411,133.98,-3.01,15,15,16,16,70.57823677293717,1796.68400340847,AAPL_40-270
412,133.98,-13.88,24,24,25,25,264.7346650658454,1796.68400340847,AAPL_15-255
413,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-145
414,133.98,-19.54,47,47,47,47,375.90163015316455,1796.68400340847,AAPL_35-70
415,133.98,-18.93,72,72,72,72,300.81260431265315,1796.68400340847,AAPL_10-45
416,133.98,-5.15,14,14,15,15,85.65459715867338,1796.68400340847,AAPL_65-295
417,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_110-110
418,133.98,-18.84,52,52,49,49,276.17768571615625,1796.68400340847,AAPL_95-15
419,133.98,-10.58,16,16,17,17,175.46174282824165,1796.68400340847,AAPL_75-190
420,133.98,-3.82,15,15,16,16,89.55156063706544,1796.68400340847,AAPL_100-210
421,133.98,-6.94,18,18,19,19,112.724672197765,1796.68400340847,AAPL_50-180
422,133.98,0.74,23,23,24,24,41.2822446428709,1796.68400340847,AAPL_25-160
423,133.98,-25.3,58,58,58,58,421.3280637788408,1796.68400340847,AAPL_85-95
424,133.98,-6.9,15,15,16,16,90.80378884642997,1796.68400340847,AAPL_40-275
425,133.98,-8.3,23,23,24,24,197.072459082924,1796.68400340847,AAPL_15-260
426,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-150
427,133.98,-25.03,47,47,46,46,383.4160295038392,1796.68400340847,AAPL_35-75
428,133.98,-18.53,32,32,32,32,293.77228228033414,1796.68400340847,AAPL_120-25
429,133.98,-21.01,71,71,70,70,368.4263618000976,1796.68400340847,AAPL_10-50
430,133.98,-16.57,45,45,45,45,233.1710965777182,1796.68400340847,AAPL_95-20
431,133.98,-19.49,51,51,51,51,299.8118247403188,1796.68400340847,AAPL_60-80
432,133.98,-6.1,12,12,13,13,97.4172601635204,1796.68400340847,AAPL_65-300
433,133.98,-27.65,70,70,66,66,497.2767570004589,1796.68400340847,AAPL_110-115
434,133.98,-5.97,17,17,18,18,123.3675557231108,1796.68400340847,AAPL_50-185
435,133.98,-6.82,22,22,23,23,126.85878525572018,1796.68400340847,AAPL_25-165
436,133.98,-6.48,16,16,17,17,104.17915827227024,1796.68400340847,AAPL_75-195
437,133.98,-11.61,16,16,17,17,175.99818122502967,1796.68400340847,AAPL_100-215
438,133.98,-8.11,45,45,45,45,168.5075217690738,1796.68400340847,AAPL_85-100
439,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-155
440,133.98,-6.04,15,15,16,16,91.88478858979148,1796.68400340847,AAPL_40-280
441,133.98,-12.85,23,23,24,24,210.44084063829573,1796.68400340847,AAPL_15-265
442,133.98,-16.78,32,32,31,31,277.2421277930525,1796.68400340847,AAPL_120-30
443,133.98,-16.43,43,43,42,42,243.0123302977219,1796.68400340847,AAPL_35-80
444,133.98,-22.31,43,43,43,43,331.73279747645245,1796.68400340847,AAPL_95-25
445,133.98,-17.42,43,43,42,42,302.67385872631394,1796.68400340847,AAPL_60-85
446,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_70-0
447,133.98,-28.05,67,67,67,67,464.0952161154962,1796.68400340847,AAPL_10-55
448,133.98,-18.34,48,48,49,49,306.6568094521761,1796.68400340847,AAPL_110-120
449,133.98,-3.64,17,17,18,18,77.75483699274547,1796.68400340847,AAPL_50-190
450,133.98,-4.37,15,15,16,16,81.27704706654343,1796.68400340847,AAPL_75-200
451,133.98,-4.02,22,22,23,23,144.09568271318275,1796.68400340847,AAPL_25-170
452,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-160
453,133.98,-14.61,41,41,41,41,231.80113478541645,1796.68400340847,AAPL_85-105
454,133.98,-5.04,14,14,15,15,76.71905912871571,1796.68400340847,AAPL_100-220
455,133.98,-1.16,14,14,15,15,31.911072100901062,1796.68400340847,AAPL_40-285
456,133.98,-5.86,21,21,22,22,118.66969240905593,1796.68400340847,AAPL_15-270
457,133.98,-15.5,41,41,40,40,275.71638284569235,1796.68400340847,AAPL_35-85
458,133.98,-19.63,44,44,43,43,302.10379631315874,1796.68400340847,AAPL_95-30
459,133.98,-9.55,31,31,30,30,198.7207923216678,1796.68400340847,AAPL_120-35
460,133.98,-15.93,66,66,66,66,224.8662455326158,1796.68400340847,AAPL_10-60
461,133.98,-26.8,81,81,78,78,409.8575951371388,1796.68400340847,AAPL_70-5
462,133.98,-18.8,39,39,39,39,291.2939189868684,1796.68400340847,AAPL_60-90
463,133.98,-6.47,16,16,17,17,92.8485394326476,1796.68400340847,AAPL_50-195
464,133.98,-14.4,37,37,38,38,242.2643714985918,1796.68400340847,AAPL_110-125
465,133.98,-2.88,15,15,16,16,51.525820101170375,1796.68400340847,AAPL_75-205
466,133.98,-3.61,22,22,23,23,68.13435781548414,1796.68400340847,AAPL_25-175
467,133.98,-1.54,13,13,14,14,24.69676547079309,1796.68400340847,AAPL_40-290
468,133.98,-8.02,23,23,24,24,171.551079926805,1796.68400340847,AAPL_15-275
469,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-165
470,133.98,-15.27,34,34,35,35,214.6142588082004,1796.68400340847,AAPL_85-110
471,133.98,-14.68,40,40,39,39,249.9935428119298,1796.68400340847,AAPL_35-90
472,133.98,-10.61,39,39,40,40,173.73771054255084,1796.68400340847,AAPL_95-35
473,133.98,-4.28,14,14,15,15,58.55960771093911,1796.68400340847,AAPL_100-225
474,133.98,-11.65,30,30,29,29,207.4664810259058,1796.68400340847,AAPL_120-40
475,133.98,-22.68,66,66,65,65,353.9393439349665,1796.68400340847,AAPL_10-65
476,133.98,-24.13,65,65,63,63,390.8030562268832,1796.68400340847,AAPL_70-10
477,133.98,-7.4,36,36,36,36,131.53815869329938,1796.68400340847,AAPL_60-95
478,133.98,-9.61,31,31,32,32,197.4967822440888,1796.68400340847,AAPL_110-130
479,133.98,-4.08,16,16,17,17,46.5282565877008,1796.68400340847,AAPL_50-200
480,133.98,-9.1,15,15,16,16,141.09939120223714,1796.68400340847,AAPL_75-210
481,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-170
482,133.98,-7.34,23,23,24,24,151.9632626644547,1796.68400340847,AAPL_15-280
483,133.98,-13.46,22,22,23,23,184.65678821985097,1796.68400340847,AAPL_25-180
484,133.98,-18.7,40,40,38,38,296.01202566543645,1796.68400340847,AAPL_35-95
485,133.98,-6.97,33,33,34,34,128.6947234781014,1796.68400340847,AAPL_85-115
486,133.98,-21.49,36,36,36,36,346.53881957542217,1796.68400340847,AAPL_95-40
487,133.98,-4.48,13,13,14,14,81.82054212749435,1796.68400340847,AAPL_40-295
488,133.98,-12.45,30,30,29,29,250.47507673376103,1796.68400340847,AAPL_120-45
489,133.98,-4.27,13,13,14,14,89.53391145719574,1796.68400340847,AAPL_100-230
490,133.98,-15.33,65,65,65,65,241.49665511792472,1796.68400340847,AAPL_10-70
491,133.98,-19.3,56,56,56,56,291.6653617326092,1796.68400340847,AAPL_70-15
492,133.98,-16.13,30,30,29,29,254.2895911752379,1796.68400340847,AAPL_110-135
493,133.98,-9.15,33,33,34,34,149.8314148758707,1796.68400340847,AAPL_60-100
494,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-175
495,133.98,-7.16,16,16,17,17,91.48201888295714,1796.68400340847,AAPL_50-205
496,133.98,-8.04,15,15,16,16,143.05382096521,1796.68400340847,AAPL_75-215
497,133.98,-8.53,22,22,23,23,125.4949727268947,1796.68400340847,AAPL_25-185
498,133.98,-9.38,24,24,24,24,165.1314340487656,1796.68400340847,AAPL_15-285
499,133.98,-7.75,34,34,34,34,160.84068147201415,1796.68400340847,AAPL_95-45
500,133.98,-3.39,37,37,36,36,113.59226516868844,1796.68400340847,AAPL_35-100
501,133.98,-7.85,13,13,14,14,147.81681168583532,1796.68400340847,AAPL_40-300
502,133.98,-5.91,31,31,30,30,140.26208844307936,1796.68400340847,AAPL_85-120
503,133.98,-29.07,62,62,60,60,452.04831111405264,1796.68400340847,AAPL_10-75
504,133.98,-10.41,28,28,27,27,157.97336791464457,1796.68400340847,AAPL_120-50
505,133.98,-0.15,13,13,14,14,72.04726479406865,1796.68400340847,AAPL_100-235
506,133.98,-22.86,53,53,53,53,330.5542558857227,1796.68400340847,AAPL_70-20
507,133.98,-12.05,26,26,27,27,210.25722286876103,1796.68400340847,AAPL_110-140
508,133.98,-9.19,32,32,33,33,189.40292477407516,1796.68400340847,AAPL_60-105
509,133.98,-7.68,16,16,17,17,115.22644867282958,1796.68400340847,AAPL_50-210
510,133.98,-6.78,15,15,16,16,118.31717849527496,1796.68400340847,AAPL_75-220
511,133.98,-2.0,20,20,20,20,91.69905889843238,1796.68400340847,AAPL_25-190
512,133.98,-10.19,34,34,34,34,155.0792959536859,1796.68400340847,AAPL_95-50
513,133.98,-8.84,22,22,23,23,122.6967356448791,1796.68400340847,AAPL_15-290
514,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_45-0
515,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-180
516,133.98,-8.02,37,37,36,36,152.93195126657568,1796.68400340847,AAPL_35-105
517,133.98,-10.09,27,27,28,28,178.22932314993727,1796.68400340847,AAPL_85-125
518,133.98,-19.49,62,62,61,61,274.2294121649077,1796.68400340847,AAPL_10-80
519,133.98,-12.46,51,51,51,51,211.739378513196,1796.68400340847,AAPL_70-25
520,133.98,-13.61,29,29,28,28,182.925351559295,1796.68400340847,AAPL_120-55
521,133.98,-7.02,14,14,15,15,123.94573432940936,1796.68400340847,AAPL_100-240
522,133.98,-5.12,19,19,20,20,98.28237197316948,1796.68400340847,AAPL_25-195
523,133.98,-4.89,16,16,17,17,92.28731313891603,1796.68400340847,AAPL_50-215
524,133.98,-14.63,25,25,26,26,220.36099942709097,1796.68400340847,AAPL_110-145
525,133.98,-15.34,37,37,36,36,234.617281095263,1796.68400340847,AAPL_95-55
526,133.98,-11.52,23,23,22,22,141.78431335546057,1796.68400340847,AAPL_15-295
527,133.98,-25.43,99,99,88,88,373.81678253136687,1796.68400340847,AAPL_45-5
528,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-185
529,133.98,-9.83,33,33,34,34,179.68491847924167,1796.68400340847,AAPL_60-110
530,133.98,-13.84,37,37,37,37,218.22051842571156,1796.68400340847,AAPL_35-110
531,133.98,-5.67,15,15,16,16,89.05938015689516,1796.68400340847,AAPL_75-225
532,133.98,-15.35,58,58,58,58,250.99851299088945,1796.68400340847,AAPL_10-85
533,133.98,-9.43,24,24,25,25,159.4114446286222,1796.68400340847,AAPL_85-130
534,133.98,-6.55,21,21,22,22,113.82630093031658,1796.68400340847,AAPL_25-200
535,133.98,-13.95,28,28,27,27,206.44382181020944,1796.68400340847,AAPL_120-60
536,133.98,-19.01,36,36,35,35,303.0664637153523,1796.68400340847,AAPL_95-60
537,133.98,-14.6,48,48,48,48,252.3526656516248,1796.68400340847,AAPL_70-30
538,133.98,-7.79,18,18,19,19,151.92777181925462,1796.68400340847,AAPL_50-220
539,133.98,-3.66,13,13,14,14,58.86995653019867,1796.68400340847,AAPL_100-245
540,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-190
541,133.98,-9.26,25,25,26,26,182.468619372844,1796.68400340847,AAPL_110-150
542,133.98,-14.91,32,31,32,32,261.2613618138293,1796.68400340847,AAPL_35-115
543,133.98,-30.96,72,72,72,72,481.48403176101255,1796.68400340847,AAPL_45-10
544,133.98,-11.27,23,23,24,24,166.50392043002233,1796.68400340847,AAPL_15-300
545,133.98,-7.66,28,28,29,29,168.94734750256998,1796.68400340847,AAPL_60-115
546,133.98,-7.11,14,14,15,15,97.505024065433,1796.68400340847,AAPL_75-230
547,133.98,-21.08,61,61,61,61,373.306183546113,1796.68400340847,AAPL_10-90
548,133.98,-6.45,23,23,24,24,119.56769786402562,1796.68400340847,AAPL_85-135
549,133.98,-11.81,27,27,26,26,188.60613610140408,1796.68400340847,AAPL_120-65
550,133.98,-5.21,23,23,23,23,120.83540494925111,1796.68400340847,AAPL_25-205
551,133.98,-8.92,19,19,20,20,148.0130702131741,1796.68400340847,AAPL_50-225
552,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-195
553,133.98,-15.23,35,35,35,35,228.84004099828877,1796.68400340847,AAPL_95-65
554,133.98,-9.31,23,23,24,24,178.2073479277301,1796.68400340847,AAPL_110-155
555,133.98,-15.16,47,47,47,47,212.02663722116228,1796.68400340847,AAPL_70-35
556,133.98,-13.55,30,30,31,31,223.08902957223444,1796.68400340847,AAPL_35-120
557,133.98,-6.15,12,12,13,13,100.73318316083396,1796.68400340847,AAPL_100-250
558,133.98,-22.46,68,68,68,68,369.0756458691648,1796.68400340847,AAPL_45-15
559,133.98,-6.93,27,27,28,28,164.44727813696278,1796.68400340847,AAPL_60-120
560,133.98,-7.12,14,14,15,15,113.8059602118821,1796.68400340847,AAPL_75-235
561,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_20-0
562,133.98,-18.44,58,58,58,58,372.8577399529574,1796.68400340847,AAPL_10-95
563,133.98,-8.06,23,23,24,24,127.53821255763413,1796.68400340847,AAPL_25-210
564,133.98,-8.58,22,22,23,23,126.99803962386991,1796.68400340847,AAPL_85-140
565,133.98,-18.67,28,28,27,27,313.83853464315695,1796.68400340847,AAPL_120-70
566,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-200
567,133.98,-15.36,36,36,36,36,236.46661869404005,1796.68400340847,AAPL_95-70
568,133.98,-8.57,18,18,19,19,156.34787955877823,1796.68400340847,AAPL_50-230
569,133.98,-15.57,46,46,46,46,245.89360576886156,1796.68400340847,AAPL_70-40
570,133.98,-15.86,30,30,31,31,252.5362764041551,1796.68400340847,AAPL_35-125
571,133.98,-8.25,23,23,24,24,100.5785106365195,1796.68400340847,AAPL_110-160
572,133.98,-4.24,12,12,13,13,72.74827764533963,1796.68400340847,AAPL_100-255
573,133.98,-7.77,25,25,26,26,141.2390710636302,1796.68400340847,AAPL_60-125
574,133.98,-26.09,67,67,67,67,401.297027217138,1796.68400340847,AAPL_45-20
575,133.98,-6.29,17,17,18,18,105.03686320988352,1796.68400340847,AAPL_75-240
576,133.98,-5.95,22,22,22,22,91.23118122908583,1796.68400340847,AAPL_25-215
577,133.98,-17.42,60,60,56,56,276.8818739243076,1796.68400340847,AAPL_10-100
578,133.98,-55.96,191,191,180,180,920.0584589540134,1796.68400340847,AAPL_20-5
579,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-205
580,133.98,-7.62,22,22,23,23,109.45771703302,1796.68400340847,AAPL_85-145
581,133.98,-11.13,28,28,27,27,192.99901652192705,1796.68400340847,AAPL_120-75
582,133.98,-16.57,51,51,48,48,265.93894495268813,1796.68400340847,AAPL_70-45
583,133.98,-16.17,44,44,43,43,285.2326155021295,1796.68400340847,AAPL_95-75
584,133.98,-2.85,17,17,18,18,91.22191942201393,1796.68400340847,AAPL_50-235
585,133.98,-3.33,20,20,21,21,77.24761465046636,1796.68400340847,AAPL_110-165
586,133.98,-2.96,13,13,14,14,50.37507376506554,1796.68400340847,AAPL_100-260
587,133.98,-12.49,22,22,23,23,191.1488259730465,1796.68400340847,AAPL_25-220
588,133.98,-10.5,25,25,26,26,194.8936285604105,1796.68400340847,AAPL_60-130
589,133.98,-24.36,68,68,68,68,409.5702842060909,1796.68400340847,AAPL_45-25
590,133.98,-10.07,51,51,51,51,200.4898863499264,1796.68400340847,AAPL_10-105
591,133.98,-11.38,30,30,31,31,207.22289582204044,1796.68400340847,AAPL_35-130
592,133.98,-4.31,15,15,16,16,68.722944757982,1796.68400340847,AAPL_75-245
593,133.98,-48.65,166,166,161,161,765.7297340779508,1796.68400340847,AAPL_20-10
594,133.98,0.0,0,0,0,0,0.0,1796.68400340847,AAPL_0-210
595,133.98,-10.7,21,21,22,22,166.60256496849334,1796.68400340847,AAPL_85-150
596,133.98,-15.24,28,28,27,27,270.04315454123497,1796.68400340847,AAPL_120-80
597,133.98,-18.28,54,54,53,53,287.6843037051867,1796.68400340847,AAPL_70-50
598,133.98,-23.1,47,47,47,47,338.31341024163873,1796.68400340847,AAPL_95-80
599,133.98,-8.58,16,16,17,17,151.95535856019484,1796.68400340847,AAPL_50-240
600,133.98,-17.1,23,23,24,24,268.276050481002,1796.68400340847,AAPL_25-225
601,133.98,-10.21,19,19,19,19,179.70836603899582,1796.68400340847,AAPL_110-170
602,133.98,-8.82,12,12,13,13,129.18796457174943,1796.68400340847,AAPL_100-265
603,133.98,-8.33,24,24,25,25,162.55808382429598,1796.68400340847,AAPL_60-135
604,133.98,-11.28,28,28,29,29,212.2935228635656,1796.68400340847,AAPL_35-135
605,133.98,-16.37,76,76,75,75,252.58385191618927,1796.68400340847,AAPL_45-30
